entityid,entityname,principaladdress1,principaladdress2,principalcity,principalstate,principalzipcode,principalcountry,mailingaddress1,mailingaddress2,mailingcity,mailingstate,mailingzipcode,mailingcountry,entitystatus,jurisdictonofformation,entitytypeverbatim,entitytype,agentfirstname,agentmiddlename,agentlastname,agentsuffix,agentorganizationname,agentprincipaladdress1,agentprincipaladdress2,agentprincipalcity,agentprincipalstate,agentprincipalzipcode,agentprincipalcountry,agentmailingaddress1,agentmailingaddress2,agentmailingcity,agentmailingstate,agentmailingzipcode,agentmailingcountry,entityformdate
20151715762,Central American Brewing Company LLC,10070 Richfield Street,,Commerce City,CO,80022,US,10070 Richfield Street,,Commerce City,CO,80022,US,Good Standing,,Limited Liability Company,DLLC,Kacie,,Snell,,,10070 Richfield Street,,Commerce City,CO,80022,US,10070 Richfield Street,,Commerce City,CO,80022,US,11/3/2015
20151715843,"TUYA SUPERBREW LLC, Dissolved April 1, 2017",700 COLORADO BLVD.,#282,Denver,CO,80206,US,343 SOQUEL AVE,#72,Santa Cruz,CA,95062,US,Voluntarily Dissolved,,Limited Liability Company,DLLC,ANDREW,BRETT,STERN,,,700 COLORADO BLVD,#282,DENVER,CO,80206,US,343 SOQUEL AVE,#72,SANTA CRUZ,CO,95062,US,1/1/2016
20151717170,"Trusted Soles Brewing Co., LLC",5110 Golden Valley Trail,,Castle Rock,CO,80109,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,,,,,"Law Office of Richard A. Levine, P.C.",30752 Southview Dr.,Suite 150,Evergreen,CO,80439,US,,,,,,,11/4/2015
20151721808,"4our Friends Brewery Co., LLC",16595 E. Stanford Place,,Aurora,CO,80015,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Kristen,M.,Page,,,16595 E. Stanford Place,,Aurora,CO,80015,US,,,,,,,11/6/2015
20041416327,"BrewCan Corporation, Delinquent February 1, 2006",4941 Allison,,Arvada,CO,80002,US,10059 W. 68th Ave.,,Arvada,CO,80004,US,Delinquent,,Corporation,DPC,Douglas,,MacColl,,,10059 W. 68th Ave.,,Arvada,CO,80004,US,,,,,,,12/6/2004
20151756848,Brewer Digital L.L.C.,79 Washington St,,Denver,CO,80203,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Joel,Aaron,Brewer,,,79 Washington St,,Denver,CO,80203,US,,,,,,,1/1/2016
20151777267,Brew Crew Colorado Inc,12840 N Roundup Road,,Parker,CO,80138,US,,,,,,,Good Standing,,Corporation,DPC,Michael,Thomas,Brewer,,,12840 N Roundup Road,,Parker,CO,80138,US,,,,,,,12/2/2015
20151784466,"CodeBrewer, LLC",252 Inca Street,,Denver,CO,80223,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Christopher,Paul,D'Amico,,,252 Inca Street,,Denver,CO,80223,US,,,,,,,12/8/2015
20151785311,"Gallabrew, LLC",603 Kalmia Avenue,,Boulder,CO,80304,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Richard,,Brew,,,603 Kalmia Avenue,,Boulder,CO,80304,US,,,,,,,12/8/2015
20151789238,"No E Brewing, Ltd",257 Sherman St,,Ridgway,CO,81432,US,611 Charles St,,Ridgway,CO,81432,US,Delinquent,,Limited Liability Company,DLLC,Raymond,,Ferguson,,,611 Charles St,,Ridgway,CO,81432,US,,,,,,,12/10/2015
20101159359,"Cuts & Brews, Inc., Delinquent September 1, 2011",1407 S. Broadway,,Denver,CO,80210,US,,,,,,,Delinquent,,Corporation,DPC,Mikael,Sean,Morgan,,,10750 Moore St,,Westminster,CO,80021,US,,,,,,,3/17/2010
20151794441,Oregon Brewing Company,2320 OSU Drive,,Newport,OR,97365,US,,,,,,,Good Standing,,Foreign Corporation,FPC,,,,,C T Corporation System,1675 Broadway,Suite 1200,Denver,CO,80202,US,,,,,,,12/14/2015
20151796306,"Reveille Brewing Company L.L.C, Dissolved March 15, 2017",5324 oak court,,Arvada,CO,80002,US,5324 oak court,,Arvada,CO,80002,US,Voluntarily Dissolved,,Limited Liability Company,DLLC,Jason,Robert,Burbach,,,5324 oak court,,Arvada,CO,80002,US,,,,,,,12/15/2015
20151802248,Mash Lab Brewing,4395 Highland Meadows Parkway,,Windsor,CO,80550,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Peratt,,Eric,,,4395 Highland Meadows Parkwya,,Windsor,CO,80550,US,,,,,,,12/18/2015
20151807268,"Port Side Brewing Company, LLC",1516 S Haleyville St,,Aurora,CO,80018,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,W,Scott,Barnett,,,1516 S Haleyville St,,Aurora,CO,80018,US,,,,,,,12/21/2015
20161007305,"Lularoe Caitlin Brewer LLC, Dissolved April 27, 2017",14641 Clay Street,,Broomfield,CO,80023,US,,,,,,,Voluntarily Dissolved,,Limited Liability Company,DLLC,Caitlin,Makenzie,Brewer,,,14641 Clay Street,,Broomfield,CO,80023,US,,,,,,,1/4/2016
20161014535,tri town brewing company llc,3560 Cottonwood Circle,,Frederick,CO,80504,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Kelly,James,Whitmer,,,3560 Cottonwood Circle,,Frederick,CO,80504,US,,,,,,,1/6/2016
20091243188,"Hardtail Brewing, LLC, Delinquent January 1, 2015",21846 WCR 17,,Johnstown,CO,80534,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Jacob,Robert,Unrein,,,21846 WCR 17,,Johnstown,CO,80534,US,,,,,,,5/1/2009
20161033462,"Guardian Brewing Company LLC, Dissolved June 17, 2017",980 North Michigan Ave,Suite 1280,Chicago,IL,60611,US,,,,,,,Voluntarily Dissolved,,Limited Liability Company,DLLC,,,,,Guardian Brewing Company,1094 Colorow Road,,Golden,CO,80401,US,,,,,,,1/15/2016
20161039716,Kettle and Spoke Brewery LLC,2500 47th Street Unit 9,,Boulder,CO,80301,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Patrick,,Mulcahy,,,200 Lashley Lane,,Boulder,CO,80305,US,,,,,,,1/19/2016
20161040642,K 5 Brewing Company,850 east county rd 6c,,Burthoud,CO,80513,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Marc,A,Bull,,,850 east county rd 6c,,Burthoud,CO,80513,US,,,,,,,1/19/2016
20101300353,"brewer next level football camp, Delinquent November 1, 2011",2665 S University Blvd,,Denver,CO,80210,US,,,,,,,Delinquent,,Nonprofit Corporation,DNC,Lovie,A,Barnard,Jr.,,2665 S University Blvd,,Denver,CO,80210,US,,,,,,,5/25/2010
20161064026,Logger Brewing LLC,7759 Nelson St.,,Arvada,CO,80005,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Aleksandra,,Kolodziej,,,7759 Nelson St,,Arvada,CO,80005,US,,,,,,,1/26/2016
20161076566,"The Filling Station Brewery, LLC",7210 South Lewis Street,,Littleton,CO,80127,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Andy,,Hawker,,,7210 South Lewis Street,,Littleton,CO,80127,US,7210 S. Lewis St.,,LITTLETON,CO,80127,US,1/29/2016
20161081190,Witches Brew Co,530 Knox Court,,Denver,CO,80204,US,3545 Race Street,,Denver,CO,80205,US,Delinquent,,Limited Liability Company,DLLC,Natalie,,Ehlers,,,3545 Race Street,,Denver,CO,80205,US,,,,,,,2/1/2016
20161084020,"Husky Brewer Consulting, LLC.",1007 Venice St,,Longmont,CO,80501,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,John,Abbott,Young,,,1007 Venice St,,Longmont,CO,80501,US,1007 Venice St,,Longmont,CO,80501,US,2/1/2016
20161086715,"GoodTalkBrews, LLC",335 Wedgewood Ct.,,Colorado Springs,CO,80906,US,335 Wedgewood Ct,,Colorado Springs,CO,80906,US,Delinquent,,Limited Liability Company,DLLC,,,,,Shane D. Santi; Christina Kukura; Eric Zimpritsch,335 Wedgewood Ct,,Colorado Springs,CO,80906,US,335 Wedgewood Ct,,Colorado Springs,CO,80906,US,2/2/2016
20161096008,Brewery Safety Consulting LLC,3975 S. Richfield Way,,Aurora,CO,80013-3250,US,P.O. Box 470508,,Aurora,CO,80047,US,Good Standing,,Limited Liability Company,DLLC,Russell,A.,McCrimmon,,,3975. S. Richfield Way,,Aurora,CO,80013-3250,US,P.O. Box 470508,,Aurora,CO,80047,US,2/7/2016
20161108420,"COIL Brewery Investments, LLC","166 Virginia Dr, Suite 2",PO Box 2777,Estes Park,CO,80517,US,PO Box 2777,,Estes Park,CO,80517,US,Good Standing,,Limited Liability Company,DLLC,JEFFREY,,MCGINNIS,,,"166 Virginia Dr, Suite 2",PO Box 2777,Estes Park,CO,80517,US,PO Box 2777,,Estes park,CO,80517,US,2/15/2016
20161265780,Craft Brew LLC,6665 E 129th Pl,,Thornton,CO,80602,US,6665 E 129th Pl,,Thornton,CO,80602,US,Delinquent,,Limited Liability Company,DLLC,Tyler,,Kain,,,6665 E 129th Pl,,Thornton,CO,80602,US,6665 E 129th Pl,,Thornton,CO,80602,US,4/17/2016
20111594469,"Brewtopia Brewery Tours, Dissolved December 24, 2012",2739 LAFAYETTE ST,,Denver,CO,80205,US,2739 LAFAYETTE ST,,Denver,CO,80205,US,Voluntarily Dissolved,,Limited Liability Company,DLLC,Brenda,McAlice,Wellman,,,2739 LAFAYETTE ST,,DENVER,CO,80205,US,,,,,,,10/25/2011
20161275915,"Guanella Pass Brewing Company, LLC",501 Rose Street,,Georgetown,CO,80444,US,Box 952,,Georgetown,CO,80444,US,Good Standing,,Limited Liability Company,DLLC,Steven,,Skalski,,,501 Rose Street,,Georgetown,CO,80444,US,,,,,,,4/22/2016
20161295778,"BrewBru, LLC",406 Dunne Dr.,,Fort Collins,CO,80525,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,,,,,"Affian Solutions, Inc.",406 Dunne Dr.,,Fort Collins,CO,80525,US,406 Dunne Dr.,,Fort Collins,CO,80525,US,4/26/2016
20161306978,Square Peg Brewerks LLC,625 Main Street,,Alamosa,CO,81101,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Derek,,Heersink,,,625 Main Street,,Alamosa,CO,81101,US,,,,,,,4/29/2016
20161319664,"Veteran Brothers Brew Crew LLC, Dissolved May 18, 2016",21 N. PARISH,,Johnstown,CO,80547,US,21 N. PARISH,,Johnstown,CO,80547,US,Voluntarily Dissolved,,Limited Liability Company,DLLC,Lisa,,Whitsell,,,251 Himalaya Ave,,Broomfield,CO,80020,US,,,,,,,5/4/2016
20161325197,"American Berkat International Brewery Co., Ltd",506 N. Garfield Ave. #210,,Alhambra,CA,91801,US,506 N. Garfield Ave. #210,,Alhambra,CA,91801,US,Delinquent,,Corporation,DPC,CHANGCHENG,,ZHOU,,,36 South 18th Avenue Suite A,,Brighton,CO,80601,US,,,,,,,5/8/2016
20161325593,Brewery Partners LLC,6755 W 30th,,Wheat Ridge,CO,80214,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Forrest,,Bassett,,,6755 W 30th,,Wheat Ridge,CO,80214,US,6755 W 30th,,Wheat Ridge,CO,80214,US,5/9/2016
20161325674,Feast or Famine Brewing Company,3319 South Lafayette Street,,Englewood,CO,80113,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,,,,,Feast or Famine Brewing Company,3319 South Lafayette Street,,Englewood,CO,80113,US,,,,,,,5/9/2016
20161329203,Peak View Brewing Company LLC,4239 Opal Ct,,Castle Rock,CO,80104,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Justen,Alan,Coufal,,,4239 Opal Ct,,Castle Rock,CO,80104,US,,,,,,,5/10/2016
20111679694,"DivaBrew LLC, Delinquent May 1, 2013",9785 Niwot Road,,Longmont,CO,80504,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Kimberly,,Campbell,,,9785 Niwot Road,,Longmont,CO,80504,US,,,,,,,12/9/2011
20161336109,"Colorado Brew Supply, LLC, Dissolved August 2, 2017",3201 E MULBERRY ST,UNIT O,Fort Collins,CO,80524,US,3201 E MULBERRY ST,UNIT O,Fort Collins,CO,80524,US,Voluntarily Dissolved,,Limited Liability Company,DLLC,Timothy,,Moore,,,3120 Lower Loop Dr,,Ft Collins,CO,80524,US,,,,,,,5/15/2016
20111679911,"Alive Brewing, LLC, Delinquent May 1, 2013",3812 Howe Ct.,,Boulder,CO,80301,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Chad,Maxwell,Pieper,,,3812 Howe Ct.,,Boulder,CO,80301,US,,,,,,,12/9/2011
20161337747,"Western Slope Brewing, Inc., Dissolved March 24, 2017",647 East Main Street,,Montrose,CO,81401,US,522 North Second Street,,Montrose,CO,81401,US,Voluntarily Dissolved,,Corporation,DPC,Thomas,,Wyjack,,,522 North Second Street,,Montrose,CO,81401,US,,,,,,,5/16/2016
20161339763,Outer Range Brewing Co.,182 Lusher Ct.,Unit #2,Frisco,CO,80443,US,PO BOX 5085,,Frisco,CO,80443,US,Good Standing,,Foreign Corporation,FPC,Steven,Lee,Cleghorn,,,182 Lusher Ct.,Unit #2,Frisco,CO,80443,US,PO BOX 5085,,Frisco,CO,80443,US,5/17/2016
20161343446,"Ramshackle Brewing Company, LLC",2206 Monteagle Street,,Colorado Springs,CO,80909,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,,,,,"Ramshackle Brewing Company, LLC",2206 Monteagle Street,,Colorado Springs,CO,80909,US,,,,,,,5/18/2016
20161344987,Early Man Brewery LLC,1005 Carol St,,Fort Morgan,CO,80701,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Randall,O,Bernhardt,,,1005 Carol St,,Fort Morgan,CO,80701,US,,,,,,,5/19/2016
20161366965,Melvin Brewing Company,624 County Road 101,,Alpine,WY,83128,US,PO BOX 3314,,Alpine,WY,83128,US,Good Standing,,Foreign Limited Liability Company,FLLC,Travis,,Cook,,,9746 Elizabeth St,,Thorton,CO,80229,US,,,,,,,5/25/2016
20111264002,"West Flanders Brewing Co. LLC, Dissolved December 31, 2016",946 W Alder St,,Louisville,CO,80027,US,,,,,,,Voluntarily Dissolved,,Limited Liability Company,DLLC,Brian,,Lutz,,,946 W Alder St,,Louisville,CO,80027,US,,,,,,,5/3/2011
20161387311,"Snow Top Brewing Company, LLC",5120 W. Fremont Ave.,,Littleton,CO,80128,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Chris,Lee,Saltsman,,,5120 W. Fremont Ave.,,Littleton,CO,80128,US,,,,,,,6/1/2016
20161389665,"The Front Range Brews, Cues & Blues Club",1854 Centaur Circle,,Lafayette,CO,80026,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Stacey,L.,Balcom,,,1854 Centaur Circle,,Lafayette,CO,80026,US,,,,,,,6/2/2016
20161397687,"Brew Pup Coffee Cart LLC, Dissolved September 5, 2017",400 N Park Avenue,,Breckenridge,CO,80424,US,P. O. Box 4612,,Breckenridge,CO,80424,US,Voluntarily Dissolved,,Limited Liability Company,DLLC,Edna,Lewis,Snow,,,68 Starlit Lane,,Blue River,CO,80424,US,P.O. Box 4612,,Breckenridge,CO,80424,US,6/8/2016
20161406411,"Lost Friend Brewing Company, LLC",2458 Montebello Square Dr,,Colorado Springs,CO,80918,US,5722 Arrowleaf Dr,,Colorado Springs,CO,80923,US,Good Standing,,Limited Liability Company,DLLC,Andrew,Michael,France,,,5722 Arrowleaf Drive,,Colorado Springs,CO,80923,US,5722 Arrowleaf Drive,,Colorado Springs,CO,80923-8838,US,6/14/2016
20161407004,Rue's Brews LLC,740 Carlson Dr,,Colorado Springs,CO,80919,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Rue,Hether,Lyon,,,740 Carlson dr,,colorado springs,CO,80919,US,,,,,,,7/25/2016
20161411117,"Alpine Morning Brew, LLC, Dissolved August 28, 2017",546 Reese St,,Silverton,CO,81433,US,PO Box 894,,Silverton,CO,81433,US,Voluntarily Dissolved,,Limited Liability Company,DLLC,Amy,,Neal,,,546 Reese St,,Silverton,CO,81433,US,PO Box 894,,Silverton,CO,81433,US,6/17/2016
20121088034,"Independent Brewing Company, Dissolved May 1, 2017",4221 Quitman St,,Denver,CO,80212,US,3440 Hillside St,,Lincoln,NE,68506,US,Voluntarily Dissolved,,Limited Liability Company,DLLC,David,Scott,Norris,,,4221 Quitman St,Unit A,Denver,CO,80212,US,,,,,,,2/8/2012
20121120211,"Mountain Monk Brewing Company, LLC, Delinquent May 1, 2016",1932 W. 33rd Ave,,Denver,CO,80211,US,21 Morningside Dr.,,Wheat Ridge,CO,80215,US,Delinquent,,Limited Liability Company,DLLC,William,M,Noel,,,1932 W. 33rd Ave.,,Denver,CO,80211,US,,,,,,,2/24/2012
20161465755,KRC Brewing Services LLC,1445 Brown circle,,Boulder,CO,80305,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Kevin,Harvey,Reed,,,1445 Brown Circle,,Boulder,CO,80305,US,,,,,,,7/8/2016
20161467088,Apothecary Craft and Brew,11922 Irma Dr,,Northglenn,CO,80233,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Sadie,a,McGarry,,,11922 Irma Dr,,Northglenn,CO,80233,US,,,,,,,7/8/2016
20121147958,"Brewer Trucking Incorporated, Dissolved June 3, 2013",13399 Valley View Dr,,Eckert,CO,81418,US,,,,,,,Voluntarily Dissolved,,Corporation,DPC,Nicholas,L,Brewer,,,13399 Valley View Dr,,Eckert,CO,81418,US,,,,,,,3/8/2012
20161481087,Open Window Brewing Company LLC,10136 Rustic Redwood Way,,Highlands Ranch,CO,80126,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Lewis,Bradley,Gay,,,10136 Rustic Redwood Way,,Highlands Ranch,CO,80126,US,,,,,,,7/18/2016
20161484677,Novel Strand Brewing Company LLC,"1975 Grant st., #325",,Denver,CO,80203,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Chantel,,Columna,,,"1975 Grant st., #325",,denver,CO,80203,US,,,,,,,7/20/2016
20161499790,"Brew PR LLC, Colorado Authority Relinquished July 25, 2016",3015 Main St. Ste. #333,,Santa Monica,CA,90405,US,,,,,,,Withdrawn,,Foreign Limited Liability Company,FLLC,,,,,"MD Insider, Inc",15318 W Ellsworth Dr,,Golden,CO,80401,US,,,,,,,7/25/2016
20121184231,"Wild Woods Brewery, Inc.",5460 Conestoga Court,,Boulder,CO,80301,US,,,,,,,Good Standing,,Corporation,DPC,Jake,,Evans,,,5460 Conestoga Court,,Boulder,CO,80301,US,,,,,,,3/27/2012
20161533419,"Brew House, LLC",155 Cobalt Ave,,Loveland,CO,80537,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Stephen,,Anderson,,,155 Cobalt Ave,,Loveland,CO,80537,US,,,,,,,8/4/2016
20161553477,Brew Dr Kombucha,4245 SE Milwaukie Ave,,Portland,OR,97202,US,PO Box 42291,,Portland,OR,97242,US,Good Standing,,Foreign Limited Liability Company,FLLC,Krista,,Nollenberger,,,7999 Bradburn Blvd,,Westminster,CO,80030,US,,,,,,,8/18/2016
20161327418,Uprooted Brewery LLC,3180 Wright Ave,,Boulder,CO,80301,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Kyle,Andrew,Bergen,,,3180 Wright Ave,,Boulder,CO,80301,US,,,,,,,5/9/2016
20161579489,Hiltgen & Brewer PC,9505 North Kelley Ave.,,Oklahoma City,OK,73131,US,,,,,,,Good Standing,,Foreign Corporation,FPC,Leslie,L,Vincent,,,710 Winding Hills Rd.,,Monument,CO,80132,US,,,,,,,8/25/2016
20161584037,Unify Brewing Company LLC,619 Cowdin Drive,,Glenwood Springs,CO,81601,US,619 Cowdin Drive,,Glenwood Springs,CO,81601,US,Good Standing,,Limited Liability Company,DLLC,Damon,,Arredondo,,,619 Cowdin Drive,,Glenwood Springs,CO,81601,US,619 Cowdin Drive,,Glenwood Springs,CO,81601,US,8/27/2016
20161584467,Elevated Brewing Company,4631 Sonado Pl,,Parker,CO,80134,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Austin,R,Giorgetta,,,1311 N 16th street,unit #2,Grand Junction,CO,81501,US,4631 Sonado Place,,Parker,CO,80134,US,8/27/2016
20111335714,NameBrew LLC,2635 Walnut Street,,Denver,CO,80205,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Jeffrey,,Reberry,,,2635 Walnut Street,,Denver,CO,80205,US,,,,,,,6/10/2011
20161622775,Lake City Brewing Company LLC,456 S Gunnison Ave.,,Lake City,CO,81235,US,PO BOX 807,,Lake City,CO,81235,US,Good Standing,,Limited Liability Company,DLLC,Diane,Michele,DeShazo,,,456 S Gunnison Ave,,Lake City,CO,81235,US,PO BOX 807,,Lake City,CO,81235,US,9/15/2016
20111414518,"Stapleton Brewing, LLC",8286 E Northfield Blvd,Unit 1525,Denver,CO,80238,US,PO Box 17328,,Denver,CO,80217,US,Good Standing,,Limited Liability Company,DLLC,Michael,P,Kearns,,,8286 E Northfield Blvd,Unit 1525,Denver,CO,80238,US,PO Box 17328,,Denver,CO,80217,US,7/22/2011
20161632574,Roll Call Brewing Company,2977 Sovereign View,,Colorado Springs,CO,80920,US,,,,,,,Good Standing,,Corporation,DPC,Vincent,,Renaud,,,2977 Sovereign View,,Colorado Springs,CO,80920,US,,,,,,,9/21/2016
20161633413,"Brewed Altitude, LLC",4122 County View Way,,Castle Rock,CO,80104,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Kevin,Douglas,Mullins,,,4122 County View Way,,Castle Rock,CO,80104,US,,,,,,,9/22/2016
20161634299,Coffee & Brew LLC,2810 East College Avenue,Unit 3,Boulder,CO,80303,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Bijan,,Joobeen,,,2810 East College Ave #3,,Boulder,CO,80303,US,,,,,,,9/22/2016
20161654255,"Yoga and Brews, LLC",1014 n cedar st,,Colorado Springs,CO,80903,US,1014 n cedar st,,Colorado Springs,CO,80903,US,Good Standing,,Limited Liability Company,DLLC,Melanie,,Kuhn-Reynolds,,,1014 n cedar st,,colorado springs,CO,80903,US,1014 n cedar st,,colorado springs,CO,80903,US,9/27/2016
20161658772,Big Hammock Brewing Co LLC,2115 Princeton Way,,Colorado Springs,CO,80909,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Jeffrey,T,Lockhart,,,2115 Princeton Way,,Colorado Springs,CO,80909,US,,,,,,,9/28/2016
20161658805,"Periodic Brewing at 401, LLC",1901 Arapahoe Dr,,Longmont,CO,80501,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Gregory,C,Labbe,,,1901 Arapahoe Dr,,Longmont,CO,80501,US,1901 Arapahoe Dr,,Longmont,CO,80501,US,9/28/2016
20161665279,Pilothouse Brewing Company,20427 E Saratoga Pl,,Aurora,CO,80015,US,20427 E Saratoga Pl,,Aurora,CO,80015,US,Good Standing,,Corporation,DPC,Jean,Robin,Verrier,,,20427 E Saratoga Pl,,Aurora,CO,80015,US,20427 E Saratoga Pl,,Aurora,CO,80015,US,9/29/2016
20161679918,"Burly Brewing Company, LLC","680 Atchison Way, Suite 700-800",,Castle Rock,CO,80109,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,George,,Goodman,,,1431 Sky Rock Way,,Castle Rock,CO,80109,US,,,,,,,10/5/2016
20161684915,Bookcliff Home Brew Club,240 Hall Ave,,Grand Junction,CO,81501,US,,,,,,,Good Standing,,Nonprofit Corporation,DNC,Issac,Tyler,Frye,,,240 Hall Ave,,Grand Junction,CO,81501,US,,,,,,,10/9/2016
20111511286,Very Nice Brewing Company LLC,20 Lakeview Drive,Unit 112,Nederland,CO,80466,US,P.O. Box 3360,,Nederland,CO,80466-3360,US,Good Standing,,Limited Liability Company,DLLC,Jeffrey,Paul,Green,,,101 Gap Road,,Black Hawk,CO,80422,US,20 Lakeview Drive,P.O. Box 3360,Nederland,CO,80466-3360,US,9/8/2011
20161697204,US Budereybiway Brewing Group Limited LLC,4560 W Mineral Dr,,Littleton,CO,80128,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,hongtao,,song,,,1155 Kelly Johnson Blvd Suite 111,,Colorado Springs,CO,80920,US,,,,,,,10/17/2016
20111526640,"RED ROCKS BREWERY LLC, Dissolved April 11, 2013",5222 west county road 6,,Berthoud,CO,80513,US,1425 Galilee Lane,,Longmont,CO,80504,US,Voluntarily Dissolved,,Limited Liability Company,DLLC,Ralph,,Hernandez,,,5222 west county road 6,,berthoud,CO,80513,US,,,,,,,9/19/2011
20111529056,"Fieldhouse Brewing Company, LLC",521 S. Tejon St.,,Colorado Springs,CO,80903,US,3340 Leoti Dr.,,Colorado Springs,CO,80922,US,Good Standing,,Limited Liability Company,DLLC,Travis,Benjamin,Fields,,,3340 Leoti Dr.,,Colorado Springs,CO,80922,US,,,,,,,9/20/2011
20161706887,"Atelier Brewing, LLC",35 East 1st Street,,Nederland,CO,80466,US,,,,,,,Noncompliant,,Limited Liability Company,DLLC,Andrew,,Fischal,,,35 East 1st Street,,Nederland,CO,80466,US,,,,,,,10/21/2016
19941049324,"HIGH POINT BREWING CORP., Delinquent October 1, 2011",162 C AIRPARK DR,,Gypsum,CO,81637,US,P.O. Box 3007,,Eagle,CO,81631,US,Delinquent,,Corporation,DPC,WILLIAM,H.,LODGE,,,162 C AIRPARK DR,,GYPSUM,CO,81637,US,PO BOX 3007,,EAGLE,CO,81631,US,4/28/1994
20161734618,DANIEL BREWINGTON INSURANCE AGENCY INC.,600 5TH AVE,STE C,Longmont,CO,80501,US,,,,,,,Good Standing,,Corporation,DPC,,,,,LEGALINC CORPORATE SERVICES INC,1155 Kelly Johnson Blvd Suite 111,,Colorado Springs,CO,80920,US,4007 Florentine Dr,,Longmont,CO,80503,US,10/27/2016
20161751144,Grassfire Brewing LLC,6467 S. Sterne Parkway,,Littleton,CO,80120,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Derald,Lance,Hagberg,,,6467 S. Sterne Parkway,,Littleton,CO,80120,US,,,,,,,11/2/2016
20161763446,Big Dog Brewery,5416 DTC PKWY,,Englewood,CO,80111,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Kyle,William,Tippett,,,5416 DTC PKWY,,Englewood,CO,80111,US,,,,,,,11/9/2016
20161763949,Satellite Brewing Company LLC,2901 Gaylord Street,,Denver,CO,80205,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,David,John,Hewitt,,,2901 Gaylord Street,,Denver,CO,80205,US,,,,,,,11/9/2016
20161769030,"Barrel Dog Brewing, LLC",27705 Squaw Pass Rd,,Evergreen,CO,80439,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,,,,,"United States Corporation Agents, Inc.","121 S. Tejon Street, Suite 900",,Colorado Springs,CO,80903,US,,,,,,,11/14/2016
20161793524,"Brewery Row, LLC",2145 Squires St,,Longmont,CO,80501,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Andrew,R,Thomas,,,2145 Squires St,,Longmont,CO,80501,US,,,,,,,11/24/2016
20121628904,"Mason Brewing LLC, Delinquent April 1, 2014",1035 Pearl Street,,Boulder,CO,80302,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,,,,,Hassan + Cables LLC,1035 Pearl Street,,Boulder,CO,80302,US,,,,,,,11/14/2012
20161830439,Walk-off Brewpub LLC,146 Barberry Pl.,,Loveland,CO,80537,US,146 Barberry Pl.,,Loveland,CO,80537,US,Good Standing,,Limited Liability Company,DLLC,Maximilian,,Schoen,,,610 W 11th St.,,Loveland,CO,80537,US,610 W 11th St.,,Lovelan,CO,80537,US,12/6/2016
20161835217,Sons of 1858 Brewing Corp.,2015 Market St.,,Denver,CO,80205,US,,,,,,,Good Standing,,Corporation,DPC,Francois,,Safieddine,,,2015 Market St.,,Denver,CO,80205,US,,,,,,,12/8/2016
